high,medium,low,listing_id
0.909,0.071,0.02,7115018
0.252,0.733,0.015,7185558
0.949,0.045,0.006,7048388
0.947,0.048,0.005,6818652
0.312,0.684,0.004,7008371
0.883,0.09,0.027,7091136
0.236,0.722,0.042,6847293
0.913,0.081,0.006,7066704
0.821,0.123,0.056,7181634
1.0,0.0,0.0,6881086
0.054,0.125,0.821,6813255
0.915,0.074,0.011,7191682
0.12258333333333332,0.193,0.6844166666666667,7200481
0.2985,0.6965,0.005,7008146
0.279,0.699,0.022,7082176
0.975,0.018,0.007,7174459
0.981,0.018,0.001,6973782
0.99,0.009,0.001,7020818
0.009,0.66,0.331,7130804
0.325,0.672,0.003,7107164
0.946,0.035,0.019,6855946
0.885,0.102,0.013,6906042
0.991,0.008,0.001,6817568
0.907,0.081,0.012,7103291
0.93,0.053,0.017,7209882
0.984,0.015,0.001,7101684
0.993,0.007,0.0,7072974
0.985,0.015,0.0,7215840
0.94,0.052,0.008,7049797
0.713,0.25660000000000005,0.0304,7030381
0.8215,0.1665,0.012,7184817
0.887,0.099,0.014,6817958
0.97,0.026,0.004,7055351
0.899,0.082,0.019,7005177
0.997,0.003,0.0,7083002
0.209,0.726,0.065,6819754
0.882,0.109,0.009,6919440
0.8805,0.1035,0.016,6843108
0.205,0.755,0.04,7090806
0.148,0.7565,0.0955,7143819
0.789,0.182,0.029,6927547
0.947,0.044,0.009,6964364
0.95,0.048,0.002,7168651
0.956,0.036,0.008,7105742
0.19,0.774,0.036,6864187
0.776,0.202,0.022,7210932
0.863,0.125,0.012,7065094
0.853,0.124,0.023,7102770
0.991,0.006,0.003,7119167
0.184,0.785,0.031,6816320
0.961,0.033,0.006,7211418
0.131,0.837,0.032,7028500
0.972,0.025,0.003,7172537
0.989,0.01,0.001,6815434
0.112,0.7373333333333334,0.15066666666666667,7088781
0.985,0.012,0.003,6953782
0.1725,0.766,0.0615,6992138
0.221,0.75,0.029,6924908
0.928,0.06075,0.01125,6838976
1.0,0.0,0.0,6944409
0.831,0.131,0.038,6823014
0.172,0.17,0.658,6879676
0.943,0.045,0.012,7024144
0.881,0.098,0.021,6906659
0.865,0.123,0.012,7061303
0.95,0.044,0.006,6967973
0.936,0.059,0.005,6936103
0.0995,0.177,0.7235,6883569
0.949,0.04,0.011,6919287
0.985,0.011,0.004,7184453
0.896,0.09,0.014,7025808
0.252,0.704,0.044,6923695
0.9115,0.0815,0.007,6960638
0.924,0.058,0.018,7115318
0.829,0.166,0.005,6875779
0.952,0.044,0.004,6943366
0.254,0.741,0.005,6889015
0.902,0.07,0.028,7066758
0.25566666666666665,0.7333333333333334,0.011,7158547
0.904,0.083,0.013,7110775
0.14,0.139,0.721,7072464
0.924,0.065,0.011,7124085
0.986,0.012,0.002,6922798
0.908,0.077,0.015,6837615
0.98,0.016,0.004,7138809
0.924,0.06125,0.01475,7044285
0.907,0.086,0.007,6987249
0.187,0.739,0.074,7047949
0.925,0.057,0.018,6855891
0.976,0.022,0.002,7028593
0.971,0.026,0.003,6899894
0.295,0.7,0.005,7137052
0.303,0.69,0.007,7118807
0.919,0.081,0.0,7147138
0.893,0.09,0.017,7002475
0.976,0.018,0.006,6916285
0.815,0.167,0.018,6873501
0.8902,0.0858,0.024,6833528
0.997,0.003,0.0,7004509
0.987,0.011,0.002,7117362
0.827,0.15,0.023,7132322
0.2716666666666666,0.7213333333333333,0.007,7191430
0.758,0.1155,0.1265,6970772
0.923,0.062,0.015,6894512
0.885,0.099,0.016,6997397
0.998,0.001,0.001,6824687
0.958,0.031,0.011,6850865
0.987,0.012,0.001,7129221
0.997,0.003,0.0,7054367
0.129,0.794,0.077,6980629
0.8825,0.096,0.0215,7002774
0.162,0.15,0.688,7126128
0.856,0.128,0.016,7014092
0.851,0.126,0.023,6985114
0.934,0.058,0.008,6910557
0.899,0.073,0.028,6819493
0.995,0.004,0.001,6872183
0.031,0.935,0.034,7008053
0.24,0.745,0.015,6959360
0.994,0.004,0.002,6998591
0.994,0.006,0.0,7081135
0.101,0.8316666666666667,0.06733333333333334,7115586
0.78,0.173,0.047,7123821
0.997,0.003,0.0,6934555
0.949,0.041,0.01,6967496
0.904,0.079,0.017,7083366
0.915,0.06333333333333334,0.021666666666666664,6942302
0.144,0.784,0.072,6826591
0.972,0.022,0.006,7168867
0.115,0.826,0.059,6981233
0.954,0.039,0.007,7185529
0.742,0.138,0.12,7145412
0.1393333333333333,0.15466666666666667,0.706,7191825
0.869,0.101,0.03,6917765
0.24,0.741,0.019,6930753
0.933,0.057,0.01,6948025
0.996,0.004,0.0,7090234
0.88,0.109,0.011,7168929
0.797,0.1164,0.0866,6834490
0.01,0.012,0.978,7127027
0.964,0.029,0.007,7230508
0.791,0.192,0.017,6824979
0.22,0.7546666666666667,0.025333333333333333,7045654
0.924,0.051,0.025,7231208
0.187,0.769,0.044,6974672
0.945,0.046,0.009,7057021
0.8599,0.1031,0.037,7135389
0.854,0.097,0.049,7191164
0.973,0.024,0.003,6888409
0.866,0.1015,0.0325,7195633
0.9575,0.0405,0.002,7198061
0.9176666666666666,0.07333333333333335,0.009,7083636
0.165,0.7905,0.0445,6903238
0.988,0.012,0.0,7063927
0.809,0.174,0.017,7118259
0.919,0.066,0.015,7014701
0.981,0.017,0.002,6886905
0.824,0.128,0.048,7148349
0.2,0.152,0.648,7017060
0.207,0.1,0.693,7172247
0.98,0.019,0.001,6818471
0.318,0.678,0.004,6979090
0.152,0.802,0.046,7062133
0.995,0.003,0.002,6848536
0.233,0.092,0.675,7045661
0.145,0.777,0.078,7118373
0.907,0.086,0.007,7109491
0.897,0.089,0.014,6932793
0.888,0.093,0.019,6901528
0.056,0.875,0.069,7092186
0.97,0.03,0.0,7069455
0.91235,0.06956666666666667,0.018083333333333337,7205659
0.8814,0.1026,0.016,7138127
0.982,0.015,0.003,7230703
0.211,0.765,0.024,7129703
0.903,0.085,0.012,6967704
0.989,0.008,0.003,7153993
0.888,0.097,0.015,7143208
0.893,0.09,0.017,6822300
0.971,0.024,0.005,7191582
0.758,0.174,0.068,7223844
0.915,0.063,0.022,7118908
0.888,0.0994,0.0126,7124616
0.965,0.025,0.01,7226816
0.803,0.163,0.034,7172092
0.317,0.678,0.005,6824588
0.172,0.798,0.03,6976602
0.915,0.071,0.014,6924444
0.89,0.093,0.017,7159938
0.9526666666666667,0.03633333333333333,0.011,6892583
0.985,0.014,0.001,6967340
0.874,0.1015,0.0245,6856643
0.932,0.05,0.018,6932657
0.886,0.046,0.068,7041322
0.8576666666666667,0.10333333333333335,0.039,7157521
0.941,0.048,0.011,6833022
0.9962666666666666,0.0037333333333333333,0.0,6836620
0.807,0.156,0.037,7165414
0.2205,0.7453333333333334,0.03416666666666667,6825189
0.233,0.722,0.045,7171790
0.783,0.163,0.054,6839711
0.9733452380952381,0.02565476190476191,0.001,6823071
0.279,0.709,0.012,7196917
0.186,0.773,0.041,6891255
0.27,0.706,0.024,7083873
0.1303333333333333,0.8426666666666667,0.027,7112638
0.95,0.043,0.007,6999560
0.969,0.031,0.0,6978038
0.896,0.072,0.032,7199720
0.902,0.086,0.012,7171204
0.8531666666666667,0.116,0.030833333333333334,7132595
0.943,0.026,0.031,6889318
0.865,0.118,0.017,7154651
0.918,0.075,0.007,7057884
0.975,0.023,0.002,7114955
0.853,0.114,0.033,6985106
0.943,0.052,0.005,7170103
0.763,0.192,0.045,6826109
0.997,0.003,0.0,7228182
0.24005,0.74095,0.019,7024485
0.99,0.01,0.0,6903828
0.067,0.798,0.135,7154560
0.155,0.809,0.036,6975391
0.7258333333333333,0.2501666666666667,0.024,7066326
0.871,0.09,0.039,6924805
0.8797999999999999,0.096,0.0242,6919861
0.945,0.048,0.007,6994396
1.0,0.0,0.0,7134526
0.361,0.636,0.003,6972283
0.181,0.133,0.686,6875342
0.922,0.073,0.005,7143203
0.925,0.066,0.009,7124169
0.233,0.742,0.025,7198585
0.908,0.086,0.006,6958710
0.896,0.098,0.006,6915712
0.996,0.003,0.001,7138949
0.256,0.693,0.051,6991592
0.823,0.145,0.032,7186323
0.992,0.008,0.0,6835646
0.189,0.799,0.012,6982904
0.08,0.899,0.021,6971225
0.242,0.736,0.022,6996449
0.84,0.13,0.03,6841885
0.843,0.148,0.009,6945850
0.994,0.006,0.0,6984389
0.873,0.109,0.018,7167731
0.905,0.077,0.018,7185186
0.316,0.67875,0.00525,6878210
0.971,0.028,0.001,7047107
0.855,0.098,0.047,7002392
0.854,0.126,0.02,7076405
0.9423333333333334,0.05266666666666667,0.005,7208916
0.183,0.786,0.031,6964178
0.833,0.12,0.047,7088743
0.213,0.741,0.046,6891314
0.161,0.777,0.062,6822096
0.974,0.023,0.003,7042717
0.238,0.742,0.02,7232161
0.275,0.696,0.029,7147366
0.989,0.011,0.0,6955085
0.978,0.017,0.005,7185518
0.897,0.096,0.007,7145432
0.977,0.021,0.002,7200269
0.956,0.034,0.01,7211919
0.292,0.708,0.0,6978698
0.971,0.024,0.005,6915982
0.975,0.021,0.004,6943154
0.86,0.119,0.021,7142372
0.995,0.005,0.0,6899706
0.156,0.793,0.051,6819957
0.982,0.015,0.003,6827557
0.919,0.058,0.023,7218924
0.257,0.719,0.024,6883024
0.123,0.773,0.104,6868957
0.868,0.117,0.015,6899274
0.889,0.077,0.034,6864949
0.993,0.006,0.001,7074010
0.1605,0.7775,0.062,6911957
0.176,0.777,0.047,7055688
0.058,0.8986666666666667,0.04333333333333333,7180421
0.782,0.17733333333333334,0.04066666666666666,7201185
0.983,0.012,0.005,6853394
0.9592999999999999,0.0357,0.005,7101636
0.826,0.15,0.024,7109598
0.963,0.034,0.003,6861490
0.986,0.014,0.0,6984850
0.19,0.791,0.019,6974411
0.971,0.028,0.001,7169773
0.882,0.101,0.017,7193291
0.196,0.791,0.013,6821272
0.989,0.008,0.003,7111741
0.924,0.060666666666666674,0.015333333333333332,6938443
0.941,0.042,0.017,7045292
0.86,0.112,0.028,7044026
0.987,0.007,0.006,7066730
0.946,0.042,0.012,7079403
0.906,0.077,0.017,6980784
0.225,0.661,0.114,6815134
0.17933333333333332,0.7775,0.043166666666666666,7201249
0.819,0.159,0.022,7222579
0.869,0.101,0.03,6955606
0.026,0.744,0.23,7028730
0.948,0.04,0.012,7041578
0.2421666666666667,0.7308333333333333,0.027,6915800
0.919,0.065,0.016,7097296
0.163,0.143,0.694,7069674
0.242,0.742,0.016,7104911
0.8653333333333334,0.11466666666666667,0.02,6931553
0.91,0.077,0.013,7160248
0.741,0.205,0.054,7081884
0.949,0.045,0.006,6835060
0.259,0.715,0.026,6828705
0.855,0.119,0.026,6936984
0.017,0.129,0.854,7016548
0.968,0.027,0.005,6906344
0.045,0.671,0.284,6816577
0.83,0.131,0.039,7080723
0.853,0.098,0.049,6846870
0.1555,0.8105,0.034,7194044
0.08957142857142857,0.2125,0.6979285714285715,7047483
0.99,0.008,0.002,7034507
0.911,0.078,0.011,7224941
0.869,0.109,0.022,7003084
0.916,0.071,0.013,6817766
0.706,0.221,0.073,7194582
0.937,0.056,0.007,7147609
0.799,0.17,0.031,7184916
0.17,0.7595,0.0705,6897086
0.981,0.015,0.004,6823510
0.316,0.673,0.011,6876090
0.214,0.755,0.031,6831870
0.928,0.047,0.025,7123394
0.974,0.024,0.002,7077825
0.972,0.022,0.006,6958690
0.927,0.063,0.01,6814463
0.8125,0.118,0.0695,7009807
0.947,0.048,0.005,6918810
0.946,0.05,0.004,6953276
0.904,0.089,0.007,7119474
0.222,0.759,0.019,7143401
0.915,0.078,0.007,7182010
0.055,0.122,0.823,7231383
0.248,0.086,0.666,7108708
0.885,0.097,0.018,7109159
0.996,0.004,0.0,6977553
0.9795,0.0165,0.004,7224629
0.98,0.016,0.004,7035856
0.222,0.775,0.003,6998488
0.773,0.129,0.098,6826584
0.063,0.139,0.798,6934221
0.988,0.011,0.001,7188014
0.879,0.096,0.025,6987132
0.4563499999999998,0.43815000000000015,0.1055,6878236
0.9475,0.0445,0.008,6982655
0.981,0.018,0.001,6819835
0.997,0.003,0.0,7231742
0.257,0.724,0.019,7020089
0.873,0.108,0.019,7098112
0.869,0.11,0.021,7034030
0.173,0.7945,0.0325,6857474
0.959,0.035,0.006,7101659
0.222,0.778,0.0,6999543
0.8725,0.0915,0.036,7182429
0.791,0.135,0.074,7143578
0.828,0.137,0.035,6839691
0.933,0.063,0.004,6887049
0.22,0.7615,0.0185,7009766
0.948,0.047,0.005,7094724
0.8425,0.09866666666666667,0.058833333333333335,6828676
0.695,0.299,0.006,6884336
0.843,0.132,0.025,7083331
0.893,0.091,0.016,6847788
0.991,0.007,0.002,7169611
0.913,0.068,0.019,7031266
0.188,0.7688333333333333,0.04316666666666667,6967411
0.998,0.002,0.0,7128578
0.074,0.11,0.816,7114828
0.985,0.015,0.0,7040956
0.869,0.1,0.031,7170820
0.879,0.115,0.006,7105564
0.981,0.016,0.003,7122916
0.937,0.05,0.013,7044457
0.981,0.014,0.005,6999168
0.8535,0.1335,0.013,6825997
0.861,0.121,0.018,7105465
0.992,0.008,0.0,7225359
0.2765,0.713,0.0105,6833956
0.787,0.167,0.046,7055574
0.783,0.173,0.044,7143034
0.952,0.047,0.001,6993560
0.13,0.8196666666666667,0.050333333333333334,7104890
0.083,0.211,0.706,6952183
0.8,0.145,0.055,7177665
0.1,0.819,0.081,7203328
0.917,0.06,0.023,7003011
0.979,0.016,0.005,6890369
0.178,0.7595,0.0625,7044702
0.912,0.074,0.014,7148214
0.98,0.016,0.004,7082439
0.982,0.012833333333333334,0.005166666666666667,6946207
0.986,0.012,0.002,6914024
0.337,0.657,0.006,7024091
0.18016666666666667,0.7998333333333334,0.02,6970231
0.217,0.135,0.648,6971043
0.948,0.048,0.004,7174997
0.225,0.739,0.036,6999105
0.957,0.035,0.008,7018374
0.941,0.05,0.009,7110146
0.167,0.791,0.042,6839650
0.91,0.08,0.01,6962889
0.091,0.87,0.039,7123378
0.998,0.002,0.0,7191670
0.864,0.11,0.026,6921559
0.943,0.049,0.008,7066356
0.876,0.104,0.02,6892469
0.929,0.063,0.008,7047159
0.033,0.061,0.906,7067486
0.977,0.02,0.003,7123786
0.244,0.736,0.02,7167663
0.004,0.944,0.052,6878229
0.854,0.13975,0.00625,7018427
0.996,0.002,0.002,6914898
0.992,0.005,0.003,7225362
0.901,0.096,0.003,6997335
0.184,0.804,0.012,6910801
0.158,0.756,0.086,6967354
0.93,0.061,0.009,7141518
0.918,0.067,0.015,6993823
0.868,0.109,0.023,7175892
0.872,0.11,0.018,7109245
0.983,0.015,0.002,7122787
0.9896666666666666,0.010333333333333332,0.0,6812160
0.22,0.757,0.023,6824887
0.86,0.121,0.019,7164852
0.064,0.775,0.161,7148577
0.9,0.091,0.009,7018486
0.919,0.078,0.003,6829473
0.2105,0.7655,0.024,6851689
0.097,0.085,0.818,7091127
0.902,0.08,0.018,7185453
0.914,0.074,0.012,7139858
0.994,0.006,0.0,7051428
0.973,0.027,0.0,6844454
0.97,0.029,0.001,7072796
0.096,0.878,0.026,7095501
0.882,0.093,0.025,7173696
0.865,0.125,0.01,7130257
0.903,0.08,0.017,7201964
0.119,0.803,0.078,7011330
0.917,0.076,0.007,7026576
0.128,0.114,0.758,7203309
0.29,0.693,0.017,6893193
0.124,0.192,0.684,6842768
0.795,0.173,0.032,7079571
0.919,0.062,0.019,6858307
0.136,0.141,0.723,7161494
0.826,0.137,0.037,7127256
0.18266666666666664,0.784,0.03333333333333333,7232367
0.985,0.011,0.004,7099383
0.952,0.04533333333333334,0.0026666666666666666,6956603
0.992,0.008,0.0,6857852
0.191,0.771,0.038,7219497
0.94,0.056,0.004,7199670
0.912,0.0785,0.0095,6965870
0.181,0.137,0.682,6939880
0.2445,0.7355,0.02,7043562
0.938,0.057,0.005,7091265
0.993,0.007,0.0,6836379
0.256,0.722,0.022,7017125
0.944,0.042,0.014,7164390
0.961,0.035,0.004,6982320
0.21,0.7476333333333334,0.04236666666666667,6955328
0.953,0.042,0.005,7192270
0.202,0.129,0.669,7023747
0.764,0.214,0.022,6880218
0.807,0.164,0.029,6878657
0.942,0.05,0.008,6927103
0.945,0.047,0.008,6824134
0.925,0.066,0.009,7233857
0.879,0.114,0.007,6911910
0.911,0.074,0.015,7017084
0.248,0.741,0.011,7226546
0.013,0.3226666666666666,0.6643333333333332,7049838
0.813,0.127,0.06,7183920
0.19,0.122,0.688,7160076
0.9248999999999999,0.06509999999999999,0.01,7054421
0.964,0.029,0.007,6940925
0.976,0.023,0.001,7056391
0.225,0.773,0.002,7119917
0.864,0.104,0.032,7006212
0.854,0.12,0.026,7021565
0.739,0.229,0.032,7452192
0.325,0.672,0.003,7095061
0.835,0.132,0.033,7120664
0.227,0.747,0.026,7211568
0.07,0.144,0.786,6857476
0.992,0.006,0.002,7077631
0.214,0.761,0.025,6932033
0.801,0.153,0.046,7200957
0.219,0.108,0.673,7021382
0.178,0.16,0.662,6981179
0.266,0.716,0.018,6847654
0.973,0.024,0.003,6816572
0.978,0.021,0.001,6937520
0.934,0.06,0.006,7158959
0.6580809523809524,0.223,0.1189190476190476,6976264
0.994,0.006,0.0,7188776
0.76125,0.19175,0.047,6904881
0.24866666666666665,0.7233333333333334,0.028,6882667
0.901,0.081,0.018,6991168
0.941,0.057,0.002,7065814
0.89,0.099,0.011,7146119
0.246,0.743,0.011,6833291
0.988,0.012,0.0,7179411
0.941,0.053,0.006,7130052
0.2896666666666667,0.699,0.011333333333333334,6892591
0.9305,0.059,0.0105,7121009
0.986,0.012,0.002,7225124
0.14525,0.13875,0.716,7104738
0.993,0.005,0.002,7059629
0.775,0.209,0.016,7044546
0.146,0.765,0.089,7209776
0.826,0.141,0.033,6933103
0.157,0.795,0.048,7013517
0.894,0.082,0.024,7225457
0.318,0.677,0.005,6929556
0.996,0.004,0.0,7219938
0.96,0.031,0.009,7037015
0.989,0.011,0.0,7124475
0.966,0.034,0.0,6824234
0.184,0.804,0.012,7226841
0.992,0.007,0.001,6910025
0.893,0.09,0.017,7038601
0.195,0.777,0.028,7161803
0.979,0.018,0.003,7018596
0.997,0.003,0.0,7227962
0.294,0.683,0.023,7199641
0.963,0.031,0.006,6952150
0.693,0.291,0.016,6877270
0.215,0.76,0.025,6890422
0.974,0.024,0.002,6876539
0.91,0.081,0.009,7036358
0.977,0.023,0.0,6841923
0.296,0.702,0.002,7203961
0.99,0.006,0.004,6991453
0.98,0.019,0.001,7154060
0.957,0.041,0.002,7118419
0.898,0.088,0.014,7155728
0.977,0.02,0.003,7124383
0.8055,0.165,0.0295,7069727
0.755,0.09,0.155,7144427
0.086,0.178,0.736,6813638
0.054,0.156,0.79,6954668
0.961,0.033,0.006,7151990
0.1545,0.141,0.7045,7036656
0.78475,0.148,0.06725,7184772
0.172,0.694,0.134,6890663
0.942,0.057,0.001,7061307
0.207,0.738,0.055,6822390
0.2,0.77125,0.02875,7002870
0.272,0.715,0.013,6937022
0.137,0.153,0.71,7177056
0.161,0.782,0.057,7032120
0.979,0.014,0.007,6947524
0.912,0.076,0.012,6837863
0.847,0.138,0.015,7232627
0.978,0.018,0.004,6897672
0.264,0.12,0.616,6868144
0.901,0.095,0.004,7198130
0.934,0.065,0.001,6990751
0.988,0.012,0.0,7203505
0.866,0.10875,0.02525,6887834
0.082,0.896,0.022,7173705
0.078,0.906,0.016,7049669
0.048,0.124,0.828,6932705
0.892,0.093,0.015,6896237
0.072,0.858,0.07,6875899
0.88,0.085,0.035,7151135
0.253,0.109,0.638,7026673
0.068,0.862,0.07,6891028
0.11,0.8,0.09,7023505
0.994,0.005,0.001,7219876
0.892,0.093,0.015,7185242
0.982,0.008,0.01,7068393
0.127,0.79,0.083,6899034
0.166,0.795,0.039,7119262
0.993,0.007,0.0,7083004
0.897,0.084,0.019,7104691
0.952,0.032,0.016,6987516
0.737,0.226,0.037,7171155
0.22116666666666665,0.7373333333333333,0.0415,7030886
0.974,0.021,0.005,7050449
0.174,0.797,0.029,6889375
0.326,0.671,0.003,6818293
0.977,0.015,0.008,7176459
0.128,0.806,0.066,6972778
0.974,0.024,0.002,6978940
0.969,0.024,0.007,7106728
0.306,0.6876666666666668,0.006333333333333333,6967105
0.06,0.094,0.846,7014256
0.096,0.72,0.184,7022778
0.319,0.043,0.638,7000940
0.121,0.813,0.066,6969920
0.873,0.095,0.032,7178240
0.172,0.804,0.024,6968195
0.804,0.179,0.017,6900630
0.9275,0.0715,0.001,6841336
0.951,0.046,0.003,6864378
0.278,0.71,0.012,6918004
0.786,0.168,0.046,6972947
0.95,0.046,0.004,6993456
0.87,0.124,0.006,6868647
0.943,0.046,0.011,7133240
0.993,0.007,0.0,6841369
0.152,0.245,0.603,7189569
0.798,0.195,0.007,6864216
0.112,0.872,0.016,6975590
0.241,0.739,0.02,6954062
0.821,0.133,0.046,6957492
0.05,0.736,0.214,6879358
0.8345,0.127,0.0385,7208856
0.243,0.733,0.024,7128839
0.883,0.095,0.022,7159361
0.08,0.745,0.175,6964593
0.858,0.129,0.013,6838469
0.849,0.121,0.03,6819571
0.822,0.1606,0.0174,7089438
0.9615,0.0315,0.007,6910604
0.291,0.702,0.007,7110548
0.865,0.124,0.011,7226150
0.953,0.039,0.008,6874928
0.1735,0.7865,0.04,6906676
0.915,0.072,0.013,7047810
0.975,0.019,0.006,7077752
0.992,0.008,0.0,6977452
0.943,0.052,0.005,7199583
0.939,0.052,0.009,6931169
0.998,0.002,0.0,6854394
0.954,0.038,0.008,6992566
0.855,0.132,0.013,6915612
0.1095,0.1585,0.732,6890821
0.29,0.7015,0.0085,7145497
0.909,0.061,0.03,6860501
0.304,0.692,0.004,6813367
0.986,0.006,0.008,6998653
0.195,0.77,0.035,7107253
0.908,0.081,0.011,7186203
0.884,0.102,0.014,7037565
0.27,0.717,0.013,6994214
0.972,0.026,0.002,6871071
0.875,0.099,0.026,7093148
0.986,0.012,0.002,7139040
0.992,0.006,0.002,7034181
0.996,0.004,0.0,7202919
0.209,0.753,0.038,7017032
0.867,0.11466666666666667,0.018333333333333337,7017553
0.186,0.757,0.057,6903021
0.985,0.014,0.001,6815619
0.848,0.114,0.038,7038676
0.04,0.5065785714285714,0.45342142857142853,7200223
0.891,0.095,0.014,6838881
0.191,0.764,0.045,7230942
0.8303333333333334,0.12666666666666668,0.043,6896304
0.199,0.102,0.699,6881462
0.053,0.12,0.827,6923621
0.96,0.031,0.009,6972040
0.995,0.005,0.0,7014842
0.959,0.032,0.009,7282637
0.815,0.121,0.064,7020339
0.245,0.716,0.039,6993225
0.839,0.137,0.024,7182311
0.866,0.105,0.029,6823012
0.969,0.031,0.0,6908393
0.865,0.12,0.015,6815726
0.97,0.028,0.002,7019158
0.981,0.019,0.0,7188115
0.187,0.769,0.044,6986161
0.847,0.111,0.042,6888107
0.798,0.182,0.02,6843776
0.9605,0.0385,0.001,7204996
0.959,0.038,0.003,7230312
0.914,0.077,0.009,6876369
0.054,0.083,0.863,6834457
0.837,0.118,0.045,6850514
0.89,0.071,0.039,6876515
0.859,0.115,0.026,7014282
0.962,0.034,0.004,6969064
0.872,0.094,0.034,7004555
0.084,0.24425,0.67175,7050076
0.92575,0.058,0.01625,7222059
0.088,0.241,0.671,6931310
0.166,0.747,0.087,7008189
0.854,0.112,0.034,7043061
0.337,0.662,0.001,7119944
0.156,0.719,0.125,6906675
0.183,0.732,0.085,7061607
0.97,0.027,0.003,7116519
0.11975,0.726,0.15425,7135807
0.16413333333333333,0.12286666666666668,0.713,6816502
0.939,0.061,0.0,6812208
0.91,0.075,0.015,6903038
0.851,0.12,0.029,6939998
0.144,0.797,0.059,7043489
0.983,0.016,0.001,6998351
0.989,0.011,0.0,6896657
0.972,0.021,0.007,6912637
0.198,0.779,0.023,7093361
0.894,0.084,0.022,6995455
0.842,0.126,0.032,7165639
0.295,0.696,0.009,7053515
0.861,0.124,0.015,7096798
0.802,0.1155,0.0825,7031518
0.934,0.061,0.005,7053752
0.924,0.069,0.007,6842814
0.704,0.118,0.178,7008232
0.886,0.085,0.029,6918669
0.986,0.012,0.002,7022644
0.975,0.023,0.002,6847217
0.09825,0.18248333333333336,0.7192666666666664,6966506
0.159,0.17,0.671,7210387
0.991,0.005,0.004,6916004
0.991,0.006,0.003,7011300
0.2255,0.1045,0.67,7154537
0.172,0.791,0.037,6894154
0.874,0.112,0.014,6947792
0.97,0.027,0.003,7019246
0.813,0.117,0.07,7043604
0.979,0.021,0.0,6859007
0.987,0.011,0.002,6925933
0.861,0.133,0.006,7083135
0.938,0.057,0.005,7102031
0.972,0.022,0.006,7485458
0.998,0.002,0.0,6894421
0.928,0.055,0.017,7196830
0.908,0.06,0.032,6954847
0.218,0.763,0.019,6952400
0.954,0.041,0.005,7002266
0.77,0.194,0.036,7156587
0.98,0.019,0.001,7011270
0.986,0.011,0.003,6871936
0.9435,0.056,0.0005,7095578
0.109,0.862,0.029,6859321
0.33,0.668,0.002,6875548
0.917,0.058,0.025,6987780
0.212,0.061,0.727,6819949
0.952,0.041,0.007,7229242
0.978,0.02,0.002,7065929
0.151,0.09,0.759,7227848
0.919,0.073,0.008,6991931
0.788,0.132,0.08,6953355
0.992,0.008,0.0,7058607
0.853,0.124,0.023,6815831
0.693,0.287,0.02,7177900
0.992,0.007,0.001,7222786
0.964,0.03,0.006,7054157
0.244,0.109,0.647,6920008
0.837,0.121,0.042,7178890
0.802,0.149,0.049,7174172
0.866,0.098,0.036,6838060
0.897,0.086,0.017,7083842
0.141,0.806,0.053,6974753
0.212,0.757,0.031,6958650
0.104,0.12925,0.76675,7022842
0.942,0.05,0.008,7047593
0.894,0.089,0.017,7057620
0.844,0.117,0.039,6976424
0.152,0.172,0.676,7120071
0.969,0.027,0.004,6833671
0.969,0.03,0.001,6940081
0.837,0.144,0.019,6855431
0.20566666666666666,0.7603333333333334,0.034,7135326
0.215,0.763,0.022,6853839
0.953,0.038,0.009,6906524
0.954,0.034,0.012,7077057
0.122,0.166,0.712,7032108
0.973,0.024,0.003,7122322
0.996,0.003,0.001,6928692
0.775,0.155,0.07,6913027
0.879,0.0945,0.0265,6902088
0.087,0.838,0.075,6986520
0.9385,0.0495,0.012,7071552
0.962,0.033333333333333326,0.004666666666666666,6814699
0.9176666666666666,0.073,0.009333333333333334,7137696
0.852,0.10975,0.03825,7097283
0.212,0.758,0.03,7004697
0.039,0.071,0.89,6995581
0.75,0.209,0.041,6927258
0.148,0.839,0.013,7208832
0.005,0.034,0.961,7148559
0.984,0.015,0.001,6819974
0.996,0.004,0.0,7101841
0.18532142857142858,0.145,0.6696785714285715,6974535
